CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000199,ESC CALDERA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.110945,-73.353038
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000211,ESC CIENEGA GUARUMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.083611,-73.266944
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000148,ESC GUANICA GRANDE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.1225,-73.353889
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000011,I.E. TECNICO INDUSTRIAL MARCO AURELIO BERNAL,215299000083,ESC GUAYABAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.02728,-73.363432
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000181,ESC KENNEDY,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.115023774,-73.36283481
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000091,ESC QUIGUA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.088611,-73.335556
15,BOYACÁ,NEIRA,15299,GARAGOA,115299000038,I.E. TECNICA SAN LUIS,215299000105,ESC RESGUARDO MOCHILERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.065278,-73.333056
15,BOYACÁ,GUTIÉRREZ,15317,GUACAMAYAS,115317000016,I.E. TECNICA SAN DIEGO DE ALCALA,115317000024,CONC URB,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.458785825,-72.50192717
15,BOYACÁ,GUTIÉRREZ,15317,GUACAMAYAS,115317000016,I.E. TECNICA SAN DIEGO DE ALCALA,215317000053,ESC ALIZAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.449405659,-72.53058139
15,BOYACÁ,GUTIÉRREZ,15317,GUACAMAYAS,115317000016,I.E. TECNICA SAN DIEGO DE ALCALA,215317000070,ESC CHISCOTE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.457662388,-72.54083686
15,BOYACÁ,GUTIÉRREZ,15317,GUACAMAYAS,115317000016,I.E. TECNICA SAN DIEGO DE ALCALA,215317000151,ESC RITANGA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.459446984,-72.48496712
15,BOYACÁ,ORIENTE,15325,GUAYATÁ,215325000321,I.E. TECNICA LAS MERCEDES,215325000186,ESC CIAVITA TERCERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.927600185,-73.45333748
15,BOYACÁ,ORIENTE,15325,GUAYATÁ,215325000089,I.E. SOCHAQUIRA ABAJO,215325000160,ESC ESCALERAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.970388,-73.521349
15,BOYACÁ,ORIENTE,15325,GUAYATÁ,215325000321,I.E. TECNICA LAS MERCEDES,215325000046,ESC FONZAQUE ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.946612078,-73.48384217
15,BOYACÁ,ORIENTE,15325,GUAYATÁ,215325000089,I.E. SOCHAQUIRA ABAJO,215325000119,ESC GUAQUIRA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.978811,-73.495416
15,BOYACÁ,ORIENTE,15325,GUAYATÁ,215325000089,I.E. SOCHAQUIRA ABAJO,215325000259,ESC SOCHAQUIRA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.95291765,-73.52134248
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000175,EL JORDAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.453682063,-72.42367453
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,115332000391,ESC EL HIGUERON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.44561569,-72.36549671
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000051,ESC EL MOSCO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.483518124,-72.41267476
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000060,ESC FRANCISCO JOSE DE CALDAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.461111,-72.409722
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215223000211,ESC INDIGENA SURAQUESIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.872766953,-72.40200611
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000035,ESC LA PAJITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.418701606,-72.37384195
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000094,ESC PIEDRA ECHADA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.440535541,-72.42226398
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000141,ESC RURAL LA CANDELARIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.4625,-72.408333
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000027,ESC SAN ANTONIO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.414083,-72.325535
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000191,ESC SAN IGNACIO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.44839728,-72.40553637
15,BOYACÁ,GUTIÉRREZ,15332,GÜICÁN,115332000294,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,215332000400,INDÍGENA SINSIGA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,SUGAMUXI,15362,IZA,315362000093,I.E. TECNICA SERGIO CAMARGO,115362000108,ESC BUSAGA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.632170088,-72.95399988
15,BOYACÁ,SUGAMUXI,15362,IZA,315362000093,I.E. TECNICA SERGIO CAMARGO,215362000072,ESC CHIGUATA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.608049968,-72.955024
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000038,ESC CARDONAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.394061918,-73.39696284
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000143,ESC CARRIZAL ALTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.372532555,-73.40021794
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000160,ESC CARRIZAL BAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.376687094,-73.38273634
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000062,ESC CARRIZAL JAIMES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.36451853,-73.38007818
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000097,ESC RODRIGUEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.404093726,-73.36833316
15,BOYACÁ,MÁRQUEZ,15367,JENESANO,115367000017,I.E. TECNICO COMERCIAL,215367000101,ESC SOLERES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.414658532,-73.35342822
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000082,ESC BACOTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.135656574,-72.61840492
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000139,ESC EL JUNCAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.156215117,-72.59202859
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000171,ESC EL MANCO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.162087627,-72.60758194
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000201,ESC LOS GALAPAGOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.139288,-72.590502
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000040,ESC TAPIAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.144222633,-72.60719766
15,BOYACÁ,VALDERRAMA,15368,JERICÓ,115368000151,I.E. TECNICA LOPEZ QUEVEDO,215368000180,ESC TINTOBA CHIQUITO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.17024204,-72.57889397
15,BOYACÁ,ORIENTE,15380,LA CAPILLA,315380000114,I.E. LA CANDELARIA,215380000098,ESC BARROBLANCO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.106857794,-73.43383365
15,BOYACÁ,ORIENTE,15380,LA CAPILLA,315380000114,I.E. LA CANDELARIA,215380000080,ESC CAMAGOA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.12378171,-73.45200321
15,BOYACÁ,ORIENTE,15380,LA CAPILLA,315380000114,I.E. LA CANDELARIA,215380000055,ESC PARAMO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.091816626,-73.46318608
15,BOYACÁ,NORTE,15403,LA UVITA,415403000197,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,215403000121,ESC CANGREJAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.212944134,-72.53620448
15,BOYACÁ,NORTE,15403,LA UVITA,415403000197,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,215403000112,ESC CAÑITAS CENTRO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.21199235,-72.53796528
15,BOYACÁ,NORTE,15403,LA UVITA,115403000011,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,215403000058,SEDE EL CARMEN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.293945378,-72.54013396
15,BOYACÁ,NORTE,15403,LA UVITA,115403000011,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,215403000066,SEDE EL HATICO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.31658,-72.53805
15,BOYACÁ,NORTE,15403,LA UVITA,115403000011,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,215403000155,SEDE EL TOTUMO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.215561541,-72.63214434
15,BOYACÁ,NORTE,15403,LA UVITA,115403000011,I.E. TECNICA NUESTRA SEÑORA DE LAS MERCEDES,215403000091,SEDE SAN BERNARDO ALTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,6.258487018,-72.57908236
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,115401000013,CONC URB MIXTA,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.523083418,-74.23479714
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000280,ESC BUENAVISTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.496118598,-74.22814902
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000107,ESC LOS CEDROS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.491300189,-74.24599498
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000221,ESC PAIME,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000115,ESC PUENTON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.523333,-74.234444
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000093,ESC SANTA ELENA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,15401,LA VICTORIA,315401000276,I.E. ALFONSO LOPEZ PUMAREJO,215401000042,SAN MARTIN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.538877512,-74.23148503
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000281,ESC LA ESPERANZA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.558315,-72.522765
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000222,ESC RUR CHAGUAZA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.547187,-72.439294
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000168,ESC RUR COMEJOQUE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.467502,-72.625062
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000338,ESC RUR CUETA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.552541914,-72.60810319
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000249,ESC RUR EL MORAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.467502,-72.625062
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000079,ESC RUR ENCENILLO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.546486,-72.611527
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000133,ESC RUR GUAYABAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.458848,-72.559513
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000095,ESC RUR HATO VIEJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.575739676,-72.65850586
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000052,ESC RUR LA HOYA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.546486,-72.611527
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000303,ESC RUR LA LORENA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.467502,-72.625062
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000290,ESC RUR LOS YOPOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.547187,-72.439294
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000044,ESC RUR OCOBE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.458848,-72.559513
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000117,ESC RUR SUACIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.624708983,-72.5881214
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000184,ESC RUR TABLON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.591448,-72.553925
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000109,ESC RUR TOBACA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.62553188,-72.62047639
15,BOYACÁ,LA LIBERTAD,15377,LABRANZAGRANDE,115377000015,I.E. TECNICA VALENTIN GARCIA,215377000150,ESC RUR TOCARIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.577952,-72.59951
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000043,AGUA BLANCA GRANDE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.973056,-73.316667
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000311,ECOLOGICA BATÁ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.972778,-73.316667
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000108,EL VOLADOR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.990278,-73.330662
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000221,LA SERRANÍA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000060,LIMON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.957295,-73.343851
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000167,MEDIA ESTANCIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.931279,-73.358996
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000141,MUSEÑITO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000159,MUSEÑO CENTRO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.984215,-73.308936
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000205,NARANJOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.946558,-73.341624
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000078,PERDIGUIZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.032349108,-73.31843516
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000116,QUEBRADA NEGRA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.973056,-73.316944
15,BOYACÁ,NEIRA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000086,VIJAGUAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,4.960963,-73.297966
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,215442000057,I.E. LA CABAÑA,215442000383,BELLA UNION,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000421,ESC ALTO DE LAS CRUCES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.537238256,-74.03021157
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000278,ESC BOQUERON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.577302,-74.008295
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,215442000065,I.E. TECNICA ZULIA DE MARIPI,215442000413,ESC CANANCEPI,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.583914,-74.068571
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000375,ESC EL COPER,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.529496,-74.030704
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000073,ESC EL PALMAR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.529496,-74.030704
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,215442000057,I.E. LA CABAÑA,215442000154,ESC HOYO CAICEDO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.591537556,-74.03734103
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000430,ESC LA BATEA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.529496,-74.030704
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000171,ESC LA CARRERA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,,
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000341,ESC LA VEGA DEL TIGRE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.521890732,-74.05358977
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000162,ESC LLANO DE PALMAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.548977,-73.984906
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000367,ESC PAN DE AZUCAR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.59177,-73.991284
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000189,ESC PORTACHUELO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.542413584,-73.96656099
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215109000325,ESC SABANETA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.553978,-73.932733
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000456,ESC SAN ANTONIO BAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.589396041,-73.99208368
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000201,ESC TAPIAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.595868175,-74.0144982
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,215442000057,I.E. LA CABAÑA,215442000049,FOGONES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.562947,-74.044453
15,BOYACÁ,OCCIDENTE,15442,MARIPÍ,215442000057,I.E. LA CABAÑA,215442000081,GUAZO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.550308,-74.063708
15,BOYACÁ,LENGUPÁ,15455,MIRAFLORES,115455000027,I.E. SERGIO CAMARGO,215455000226,COL BAS TUNJITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.099270197,-73.22562741
15,BOYACÁ,LENGUPÁ,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000102,ESC ARRAYAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.161469308,-73.137397
15,BOYACÁ,LENGUPÁ,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000111,ESC AYATA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.195833,-73.143611
15,BOYACÁ,LENGUPÁ,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000234,ESC BUENOS AIRES ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.130964617,-73.14905636
15,BOYACÁ,LENGUPÁ,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000081,ESC CAPELLANIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,,,,5.151761107,-73.15352974
